Entity	QRank	museum	museumLabel	Rank_lat
Q28670024	491	http://www.wikidata.org/entity/Q28670024	Archaeological Museum of Ariano Irpino	41.152577
Q116189140	491	http://www.wikidata.org/entity/Q116189140	Museo del Mare	38.2301404
Q3867850	489	http://www.wikidata.org/entity/Q3867850	ARCOS, Museo d'arte contemporanea Sannio	41.129757
Q3867998	489	http://www.wikidata.org/entity/Q3867998	"Museum of Central Institute for Archives and Book Pathology ""Alfonso Gallo"""	41.896863
Q7105064	489	http://www.wikidata.org/entity/Q7105064	Orto Botanico dell'Università di Camerino	43.13538
Q28670080	489	http://www.wikidata.org/entity/Q28670080	Palazzo Alberti Poja	45.893430555556
Q3868053	488	http://www.wikidata.org/entity/Q3868053	Museo della Società di esecutori di pie disposizioni	43.315048
Q16337820	488	http://www.wikidata.org/entity/Q16337820	Parco museo S'abba frisca	40.307452
Q72290109	487	http://www.wikidata.org/entity/Q72290109	Museo Opificio Rubboli	43.231572222222
Q89403319	487	http://www.wikidata.org/entity/Q89403319	Museo Lechi	45.4125
Q3867756	486	http://www.wikidata.org/entity/Q3867756	Q3867756	41.725636
Q3868233	485	http://www.wikidata.org/entity/Q3868233	Museo di scienze planetarie	43.8787
Q3868241	484	http://www.wikidata.org/entity/Q3868241	Natural History Civic Museum of Ferrara	44.838058
Q914107	482	http://www.wikidata.org/entity/Q914107	Diocesan Museum of Treviso	45.665982
Q3868245	482	http://www.wikidata.org/entity/Q3868245	Jesolo natural history museum	45.504476183995
Q63970481	482	http://www.wikidata.org/entity/Q63970481	Maison des Arts	42.471841
Q3747486	481	http://www.wikidata.org/entity/Q3747486	Villa Peyron di Fontelucente	43.80706189
Q3867976	481	http://www.wikidata.org/entity/Q3867976	Museo del sottosuolo	40.55593
Q28668314	481	http://www.wikidata.org/entity/Q28668314	Museo del Risorgimento e dell'Ottocento veneziano	45.4334731
Q33038650	481	http://www.wikidata.org/entity/Q33038650	Museo Casa Walser	45.96053
Q3868280	480	http://www.wikidata.org/entity/Q3868280	Museo Diocesano di Pitigliano	42.63465556
Q20009137	480	http://www.wikidata.org/entity/Q20009137	Collezioni egittologiche dell'Università di Pisa	43.71839
Q95490230	480	http://www.wikidata.org/entity/Q95490230	Q95490230	42.786611111111
Q3868270	477	http://www.wikidata.org/entity/Q3868270	Museo diocesano di Lanciano	42.229649
Q3867747	476	http://www.wikidata.org/entity/Q3867747	Museo e pinacoteca Canonicale	45.447166666667
Q1634195	475	http://www.wikidata.org/entity/Q1634195	Giuliano Ghelli Museum in San Casciano Val di Pesa	43.657257
Q3867962	475	http://www.wikidata.org/entity/Q3867962	Museum of historical modeling	44.766515
Q3867765	474	http://www.wikidata.org/entity/Q3867765	Museo civico	45.315862
Q55354056	474	http://www.wikidata.org/entity/Q55354056	San Francesco	43.111008
Q55373729	474	http://www.wikidata.org/entity/Q55373729	Museo degli Innocenti	43.77545
Q1439436	473	http://www.wikidata.org/entity/Q1439436	fossils museum in Meltina	46.586807
Q3868489	473	http://www.wikidata.org/entity/Q3868489	Museo virtuale della scuola medica salernitana	40.67912
Q16337117	472	http://www.wikidata.org/entity/Q16337117	Q16337117	42.763893
Q38298008	471	http://www.wikidata.org/entity/Q38298008	"Galleria d'arte moderna e contemporanea ""Lorenzo Viani"" (Viareggio, Italy)"	43.870371
Q3867689	469	http://www.wikidata.org/entity/Q3867689	Museo archeologico	43.730402
Q3868142	469	http://www.wikidata.org/entity/Q3868142	Museo delle Ferrovie della Sardegna	39.2642
Q3867984	467	http://www.wikidata.org/entity/Q3867984	Museo del trasporto ferroviario attraverso le Alpi	45.138617308503
Q31431661	467	http://www.wikidata.org/entity/Q31431661	Nostra Signora di Talia	40.649778
Q3660979	466	http://www.wikidata.org/entity/Q3660979	Historical cartotheque of the Marche	43.448006
Q3868347	466	http://www.wikidata.org/entity/Q3868347	Museo e villaggio africano	45.61282
Q3867881	465	http://www.wikidata.org/entity/Q3867881	Casa di Dante in Lunigiana	44.3158056
Q3867975	464	http://www.wikidata.org/entity/Q3867975	Museo del sodalizio dei facchini di santa Rosa	42.41386
Q3868028	464	http://www.wikidata.org/entity/Q3868028	Museo dell'Occhiale	46.42727
Q3979421	464	http://www.wikidata.org/entity/Q3979421	TBVS	45.502351499498
Q3683051	463	http://www.wikidata.org/entity/Q3683051	Paul VI Collection of Modern and Contemporary Art	45.608627030379
Q3867748	462	http://www.wikidata.org/entity/Q3867748	Museo Camuno	45.95476
Q6940571	462	http://www.wikidata.org/entity/Q6940571	Museo della Zampogna	41.616217452871
Q3747154	461	http://www.wikidata.org/entity/Q3747154	Fondazione Cerratelli	43.8004
Q55831230	461	http://www.wikidata.org/entity/Q55831230	Museo della Scuola Paolo e Ornella Ricca	43.2973698
Q3868074	460	http://www.wikidata.org/entity/Q3868074	Museum of the City of Bobbio	44.768166
Q3867737	458	http://www.wikidata.org/entity/Q3867737	State Archaeological Museum of Arcevia	43.50002
Q19545437	457	http://www.wikidata.org/entity/Q19545437	Sabaudia Emilio Greco museum	41.2998105
Q55385457	455	http://www.wikidata.org/entity/Q55385457	Museo archeologico della Fondazione De Palo-Ungaro	41.11085
Q3868293	454	http://www.wikidata.org/entity/Q3868293	Diocesan Museum of Turin	45.0728327
Q3867791	453	http://www.wikidata.org/entity/Q3867791	Museo civico di Velletri	41.68618
Q12238604	453	http://www.wikidata.org/entity/Q12238604	San Siro Museum	45.47799
Q16337855	453	http://www.wikidata.org/entity/Q16337855	Historical fire brigade museum	45.484724
Q3867639	452	http://www.wikidata.org/entity/Q3867639	San Giovanni dei Fiorentini (Rome) - Museum	41.899788
Q3868273	452	http://www.wikidata.org/entity/Q3868273	Diocesan Museum, Mazara del Vallo	37.651157
Q3868319	452	http://www.wikidata.org/entity/Q3868319	Category:Museo diocesano d'arte sacra (Susa)	45.136898
Q21127197	452	http://www.wikidata.org/entity/Q21127197	Modern Art Museum of Avezzano	42.027724
Q3868396	451	http://www.wikidata.org/entity/Q3868396	Museo Lapidario	44.83
Q16580532	450	http://www.wikidata.org/entity/Q16580532	Q16580532	40.831186130726
Q16580554	450	http://www.wikidata.org/entity/Q16580554	Q16580554	42.933544
Q70871312	450	http://www.wikidata.org/entity/Q70871312	Ecomuseo Argentario	46.088617
Q3868426	449	http://www.wikidata.org/entity/Q3868426	Museo nazionale della fotografia	45.54215
Q55673263	449	http://www.wikidata.org/entity/Q55673263	Val Camonica - Arte Rupestre - Parco Archeologico Nazionale dei Massi di Cemmo	46.031082
Q3329813	448	http://www.wikidata.org/entity/Q3329813	Museo dell'Artigianato Valdostano di tradizione	45.7374
Q3868159	448	http://www.wikidata.org/entity/Q3868159	Museo dello scarpone e della calzatura sportiva	45.781753495367
Q3949862	448	http://www.wikidata.org/entity/Q3949862	Santa Maria delle Cappelle	39.952286
Q55376760	447	http://www.wikidata.org/entity/Q55376760	Q55376760	45.058018
Q3329489	446	http://www.wikidata.org/entity/Q3329489	Museo Archeologico Nazionale di Vulci	42.429768
Q3867859	446	http://www.wikidata.org/entity/Q3867859	Splendor Art Museum	42.757864
Q645504	445	http://www.wikidata.org/entity/Q645504	Museo del fiore	42.739745
Q55360357	443	http://www.wikidata.org/entity/Q55360357	Biagio Greco Archaeological Museum	41.11597
Q56640630	443	http://www.wikidata.org/entity/Q56640630	Biomedical museum of Mirandola	44.885836
Q3757726	441	http://www.wikidata.org/entity/Q3757726	"Galleria d'arte moderna ""Raccolta Lercaro"""	44.498844
Q3868211	440	http://www.wikidata.org/entity/Q3868211	Physics Museum of Naples	40.845478
Q19849018	440	http://www.wikidata.org/entity/Q19849018	pinacotheca Giovanni Morscio	43.850266
Q3868038	439	http://www.wikidata.org/entity/Q3868038	Museo della Grande Guerra a Passo Fedaia	46.458467281782
Q3868092	439	http://www.wikidata.org/entity/Q3868092	Museo della giostra e dello spettacolo popolare	45.0596578
Q53673075	439	http://www.wikidata.org/entity/Q53673075	Archaeological Museum of Saint Basilio	44.944985
Q55360653	439	http://www.wikidata.org/entity/Q55360653	Civic Pinacotheca	44.7113615
Q3718650	438	http://www.wikidata.org/entity/Q3718650	Q3718650	45.81749
Q21076223	438	http://www.wikidata.org/entity/Q21076223	Agorà della Scherma	45.61613
Q16337874	437	http://www.wikidata.org/entity/Q16337874	Museo Francesco Messina	45.46072
Q3867600	436	http://www.wikidata.org/entity/Q3867600	Museo Fantoni (Rovetta)	45.89086
Q17592733	436	http://www.wikidata.org/entity/Q17592733	Schreibmaschinenmuseum Partschins	46.68455
Q3868487	435	http://www.wikidata.org/entity/Q3868487	Valtellina Museum of History and Art	46.1717
Q1280995	434	http://www.wikidata.org/entity/Q1280995	Mineralogical Museum Tiso/Teis	46.652777777778
Q3867785	433	http://www.wikidata.org/entity/Q3867785	Ozieri civic archaeological museum	40.585877693737
Q3888735	433	http://www.wikidata.org/entity/Q3888735	Padiglione d'Arte Contemporanea	44.84256111
Q57681083	433	http://www.wikidata.org/entity/Q57681083	Kronos - Cathedral Museum of Piacenza	45.050019444444
Q3891373	432	http://www.wikidata.org/entity/Q3891373	Palazzo del Vescovado	40.996415
Q56425153	432	http://www.wikidata.org/entity/Q56425153	Museo dei viaggiatori in Sicilia	37.063114
Q3867837	431	http://www.wikidata.org/entity/Q3867837	"Museo civico etnografico ""G. Podenzana"""	44.105717
Q116925907	431	http://www.wikidata.org/entity/Q116925907	CLAP Museum	42.470311111111
Q3144282	430	http://www.wikidata.org/entity/Q3144282	San Manno hypogeum	43.103055555556
Q3661342	430	http://www.wikidata.org/entity/Q3661342	House of Jacopo Pontormo (Pontorme)	43.722443
Q3868056	429	http://www.wikidata.org/entity/Q3868056	Museo Della Bonifica	45.624367
Q20008551	429	http://www.wikidata.org/entity/Q20008551	Archaeological Museum of Venafro	41.485356
Q3867978	428	http://www.wikidata.org/entity/Q3867978	Museum of Vimercate and its territory	45.6120284
Q16337894	428	http://www.wikidata.org/entity/Q16337894	Q16337894	45.10705
Q55359987	428	http://www.wikidata.org/entity/Q55359987	Museo civico archeologico di Magliano Sabina	42.3611
Q3868247	427	http://www.wikidata.org/entity/Q3868247	Mineralogy and Litology Museum	43.7778
Q4012785	427	http://www.wikidata.org/entity/Q4012785	Villa Baciocchi	43.5816038
Q3678766	426	http://www.wikidata.org/entity/Q3678766	Civiche raccolte d'arte di palazzo Marliani-Cicogna	45.613342
Q3868214	425	http://www.wikidata.org/entity/Q3868214	Geophysical Museum, Rocca di Papa	41.76034722
Q1115335	424	http://www.wikidata.org/entity/Q1115335	Archaeological Museum of Sabbia Valley	45.5846556
Q55379179	424	http://www.wikidata.org/entity/Q55379179	Museo civico di Mirandola	44.888493
Q16337013	423	http://www.wikidata.org/entity/Q16337013	Q16337013	43.0032
Q93317327	423	http://www.wikidata.org/entity/Q93317327	Museo italiano dell’immaginario folklorico	44.184577396969
Q3867602	422	http://www.wikidata.org/entity/Q3867602	Museo Frà Gianmaria da Tusa	37.770435
Q3867767	422	http://www.wikidata.org/entity/Q3867767	Civic Museum of Osimo	43.486458
Q55673257	422	http://www.wikidata.org/entity/Q55673257	Museo della città e del territorio di Sepino	41.433333333333
Q3278560	420	http://www.wikidata.org/entity/Q3278560	Maison-musée Jean-Paul II	45.68428
Q3867947	420	http://www.wikidata.org/entity/Q3867947	Museo del Cristallo	43.422108
Q72163369	417	http://www.wikidata.org/entity/Q72163369	Museo della Grande Guerra 15 - 18	45.86252
Q24938232	416	http://www.wikidata.org/entity/Q24938232	Museo Renata Tebaldi	44.977022222222
Q55677851	416	http://www.wikidata.org/entity/Q55677851	National Museum of Prehistory of Valle Camonica	46.03019
Q3328382	415	http://www.wikidata.org/entity/Q3328382	Museo civico archeologico di Pitigliano	42.63478056
Q3867730	415	http://www.wikidata.org/entity/Q3867730	National archaeologica museum of Volcei	40.632427
Q3867566	414	http://www.wikidata.org/entity/Q3867566	Sandro Pertini museum	44.3043789
Q3868361	414	http://www.wikidata.org/entity/Q3868361	Gambarina Museum	44.915669444444
Q106584154	414	http://www.wikidata.org/entity/Q106584154	Museo Camillo Golgi	45.188055555556
Q3868402	413	http://www.wikidata.org/entity/Q3868402	Museo Marinaro Gio Bono Ferrari	44.347363888889
Q3677228	412	http://www.wikidata.org/entity/Q3677228	Cineteca del Friuli	46.275847
Q3867810	412	http://www.wikidata.org/entity/Q3867810	Museo Civico	42.103609
Q3867833	412	http://www.wikidata.org/entity/Q3867833	Civic and Holy Art Museum	43.421293
Q4000755	412	http://www.wikidata.org/entity/Q4000755	TAMO Museum	44.4137816
Q3618782	411	http://www.wikidata.org/entity/Q3618782	Antiquarium regionale al Teatro Romano	37.5024
Q16336937	411	http://www.wikidata.org/entity/Q16336937	Centro studi David Lazzaretti, Arcidosso (GR)	42.87213611
Q55675072	411	http://www.wikidata.org/entity/Q55675072	Museo della fontina e centro visitatori	45.8354954
Q3867513	409	http://www.wikidata.org/entity/Q3867513	Q3867513	44.396194444444
Q3868299	409	http://www.wikidata.org/entity/Q3868299	Albino Luciani Diocesan Museum	45.97643889
Q12912417	409	http://www.wikidata.org/entity/Q12912417	Maison de Mosse	45.70581
Q3867921	407	http://www.wikidata.org/entity/Q3867921	Asti museum of Italian unification	44.89937
Q3868088	407	http://www.wikidata.org/entity/Q3868088	comunication museum of Bologna	44.500854
Q16336155	407	http://www.wikidata.org/entity/Q16336155	"Museum about ""Operation Avalanche"	40.62236
Q16337340	407	http://www.wikidata.org/entity/Q16337340	Cornacchino tracks and old mining tunnels	42.764343
Q18819006	407	http://www.wikidata.org/entity/Q18819006	Museum of the Ancient People of Lucania	40.6674718
Q3868031	406	http://www.wikidata.org/entity/Q3868031	Museo della Brigata Sassari	40.72639444
Q25042230	406	http://www.wikidata.org/entity/Q25042230	Rinaldo Zardini Palaeontology Museum	46.540209340439
Q84030844	406	http://www.wikidata.org/entity/Q84030844	Museum Fabrizio De André	45.428777
Q3661340	404	http://www.wikidata.org/entity/Q3661340	Historic House Museum of Giovanni Battista Cima	45.88686944
Q3868064	404	http://www.wikidata.org/entity/Q3868064	Museo della centuriazione	44.1947054
Q16336910	404	http://www.wikidata.org/entity/Q16336910	"Museo della paglia e dell'intreccio ""Domenico Michelacci"""	43.781625
Q26836740	404	http://www.wikidata.org/entity/Q26836740	Museo Ferroviario della Puglia	40.34412
Q3868117	402	http://www.wikidata.org/entity/Q3868117	Museo della vetrata	43.568635
Q30159213	401	http://www.wikidata.org/entity/Q30159213	Opera Bosco	42.223827
Q3867780	400	http://www.wikidata.org/entity/Q3867780	Museo civico Umberto Mastroianni	41.7684222
Q3868439	400	http://www.wikidata.org/entity/Q3868439	Museo paleontologico e preistorico di Sant'Anna d'Alfaedo	45.628006
Q55674043	400	http://www.wikidata.org/entity/Q55674043	Carnival Museum	43.893596
Q3661302	399	http://www.wikidata.org/entity/Q3661302	House of Pirandello	41.9165
Q3757748	398	http://www.wikidata.org/entity/Q3757748	Galleria delle antiche ceramiche abruzzesi	42.433189
Q3329464	397	http://www.wikidata.org/entity/Q3329464	Museo Archeologico del Chianti	43.468967
Q16336146	397	http://www.wikidata.org/entity/Q16336146	Museo	42.789297
Q16337489	397	http://www.wikidata.org/entity/Q16337489	Q16337489	42.76143056
Q21552306	397	http://www.wikidata.org/entity/Q21552306	Museo Storico Archeologico di Nola	40.92533
Q60790953	397	http://www.wikidata.org/entity/Q60790953	San Domenico, Argenta	44.617522
Q3678761	396	http://www.wikidata.org/entity/Q3678761	Civic Collection of Art of Medole	45.3247199
Q16556402	396	http://www.wikidata.org/entity/Q16556402	Fondazione scienza e tecnica	43.777253
Q24938259	396	http://www.wikidata.org/entity/Q24938259	Q24938259	45.414831582208
Q18224373	395	http://www.wikidata.org/entity/Q18224373	Museo del profumo	45.488916
Q55359386	395	http://www.wikidata.org/entity/Q55359386	Patrizio Rigoni Naturalistic Museum	45.8748015251
Q3867731	394	http://www.wikidata.org/entity/Q3867731	Museo provinciale di Potenza	40.649014
Q29413187	394	http://www.wikidata.org/entity/Q29413187	Museo Castiglioni	45.9581
Q3867809	393	http://www.wikidata.org/entity/Q3867809	City museum of Amalfi	40.633987
Q3868013	393	http://www.wikidata.org/entity/Q3868013	Museo dell'arte della lana	43.801882
Q3868341	393	http://www.wikidata.org/entity/Q3868341	Museo diocesano sorrentino-stabiese	40.694708
Q55360592	393	http://www.wikidata.org/entity/Q55360592	Museo della Resistenza di Bologna	44.49365
Q3661244	392	http://www.wikidata.org/entity/Q3661244	Casa del marmo	45.885277777778
Q3867744	392	http://www.wikidata.org/entity/Q3867744	Audiovisual Museum of the Resistance	44.13206
Q3868444	392	http://www.wikidata.org/entity/Q3868444	Permanent Nativity Museum of Dalmine	45.650409
Q3868485	392	http://www.wikidata.org/entity/Q3868485	Q3868485	41.897694
Q3868425	391	http://www.wikidata.org/entity/Q3868425	Museo nazionale della campagna dell'Agro Romano per la liberazione di Roma	42.035065
Q55359484	391	http://www.wikidata.org/entity/Q55359484	Museum of Villafranca	45.35275
Q55358893	389	http://www.wikidata.org/entity/Q55358893	Ethnographic museum Petit-Monde	45.817924
Q21552093	387	http://www.wikidata.org/entity/Q21552093	Museo Civico e della Ceramica	41.152767
Q24940223	387	http://www.wikidata.org/entity/Q24940223	Q24940223	44.923103
Q27992861	387	http://www.wikidata.org/entity/Q27992861	Q27992861	45.50017
Q3867858	386	http://www.wikidata.org/entity/Q3867858	Q3867858	40.8432
Q3867950	386	http://www.wikidata.org/entity/Q3867950	Museo del Giocattolo	38.088673
Q26923371	385	http://www.wikidata.org/entity/Q26923371	Museo Ladin de Fascia	46.423219444444
Q18882027	384	http://www.wikidata.org/entity/Q18882027	Pinacoteca civica Tacchi-Venturi	43.228294
Q27992773	384	http://www.wikidata.org/entity/Q27992773	Museo del Vetro	43.720866
Q27998636	384	http://www.wikidata.org/entity/Q27998636	"Ethnographic Museum of Musical Instruments ""Gaspare Cannone"""	37.97961
Q16336124	381	http://www.wikidata.org/entity/Q16336124	Museo dei pupi	37.05917
Q55673286	381	http://www.wikidata.org/entity/Q55673286	Museo Palazzo Pistilli	41.561893
Q3618779	380	http://www.wikidata.org/entity/Q3618779	Antiquarium of Velleia	44.78516
Q3868363	380	http://www.wikidata.org/entity/Q3868363	Museo etnografico della Val Varatella	44.12565
Q16337920	380	http://www.wikidata.org/entity/Q16337920	Pinacoteca Rambaldi	43.81258
Q17631153	380	http://www.wikidata.org/entity/Q17631153	Galleria d'arte moderna Aroldo Bonzagni	44.7271
Q3757715	379	http://www.wikidata.org/entity/Q3757715	"Galleria civica d'arte contemporanea ""Osvaldo Licini"" (Ascoli Piceno, Italy)"	42.8552
Q3867851	379	http://www.wikidata.org/entity/Q3867851	Museo d'arte	40.7342
Q3868140	379	http://www.wikidata.org/entity/Q3868140	Clemente Susini's wax anatomical models	39.2220506
Q21552354	379	http://www.wikidata.org/entity/Q21552354	Polo Museale Santo Spirito - Civico Museo Archeologico	42.22321
Q55348684	379	http://www.wikidata.org/entity/Q55348684	Galleria Rizzi	44.269627
Q55675752	379	http://www.wikidata.org/entity/Q55675752	MUV - Villanovan culture musuem	44.497362
Q3907656	378	http://www.wikidata.org/entity/Q3907656	Polo museale di San Francesco	43.0518
Q3868222	377	http://www.wikidata.org/entity/Q3868222	Museum of Mural Painting	43.881611111111
Q27992938	377	http://www.wikidata.org/entity/Q27992938	Museo Etnografico	45.5956
Q30888517	377	http://www.wikidata.org/entity/Q30888517	Fondazione Morcelli Pinacoteca Repossi	45.535044
Q3330426	376	http://www.wikidata.org/entity/Q3330426	museo Liverino	40.80367
Q88682801	374	http://www.wikidata.org/entity/Q88682801	Museo del Cassero	42.8984
Q20744337	372	http://www.wikidata.org/entity/Q20744337	Diocesan Museum of Jesi	43.524406
Q120002808	372	http://www.wikidata.org/entity/Q120002808	Roman villa of Orpheus	46.06816
Q3601025	369	http://www.wikidata.org/entity/Q3601025	Arena MuseOpera	45.44522
Q3768551	369	http://www.wikidata.org/entity/Q3768551	Gipsoteca Davide Calandra	44.6462743
Q3868235	369	http://www.wikidata.org/entity/Q3868235	Museo di storia della mezzadria	43.705492
Q3868441	369	http://www.wikidata.org/entity/Q3868441	Pinacoteca parrocchiale (Corridonia, Italy)	43.248805
Q3867815	368	http://www.wikidata.org/entity/Q3867815	Conegliano Museum	45.889438
Q21008951	368	http://www.wikidata.org/entity/Q21008951	Museo Archeologico Oliveriano	43.909958
Q105336946	368	http://www.wikidata.org/entity/Q105336946	Virtual Archaeological Museum of Narce	42.204849473685
Q3905113	367	http://www.wikidata.org/entity/Q3905113	"Pinacoteca ""R. Caracciolo"""	40.355056
Q30889715	367	http://www.wikidata.org/entity/Q30889715	Museo arte tempo (Clusone, Italy)	45.889996
Q106967894	367	http://www.wikidata.org/entity/Q106967894	Museo della Guerra Bianca Adamellina	46.1029026
Q3868256	365	http://www.wikidata.org/entity/Q3868256	"Diocesan Museum ""San Riccardo"""	41.226638888889
Q3868379	365	http://www.wikidata.org/entity/Q3868379	Museo Geologico	44.853104
Q63485287	365	http://www.wikidata.org/entity/Q63485287	Q63485287	43.884
Q1324513	364	http://www.wikidata.org/entity/Q1324513	Trullo Sovrano	40.787357
Q3945266	363	http://www.wikidata.org/entity/Q3945266	Sala storica della Resistenza	46.1152197
Q60749339	363	http://www.wikidata.org/entity/Q60749339	Altamura Diocesan Museum Matroneum	40.827377777778
Q108075757	363	http://www.wikidata.org/entity/Q108075757	Q108075757	45.155761111111
Q3868393	362	http://www.wikidata.org/entity/Q3868393	Museo ittico	42.466683
Q20009250	361	http://www.wikidata.org/entity/Q20009250	Archaeological Civic Museum	41.225111
Q133982	360	http://www.wikidata.org/entity/Q133982	Natural History Museum of Florence - Botany section	43.77805
Q3867691	359	http://www.wikidata.org/entity/Q3867691	Museo archeologico di Santa Maria dei Raccomandati	42.352138888889
Q16336984	359	http://www.wikidata.org/entity/Q16336984	Q16336984	42.5548
Q16580582	358	http://www.wikidata.org/entity/Q16580582	Museo del tessile e del costume. Spoleto	42.73409
Q55391898	358	http://www.wikidata.org/entity/Q55391898	National Archaeological Museum of Lomellina	45.315634803373
Q3868272	356	http://www.wikidata.org/entity/Q3868272	Diocesan Museum of Massa	44.034191
Q25295901	356	http://www.wikidata.org/entity/Q25295901	Palazzo del monte	44.979646
Q3661873	355	http://www.wikidata.org/entity/Q3661873	Casone del partigiano	44.68027778
Q3868071	354	http://www.wikidata.org/entity/Q3868071	Museum of Pottery	40.53403
Q3889985	354	http://www.wikidata.org/entity/Q3889985	Palazzo De Lieto	39.99307
Q56182910	354	http://www.wikidata.org/entity/Q56182910	Rohrerhaus	46.640032
Q62520424	354	http://www.wikidata.org/entity/Q62520424	Archive of Sesto ceramics	43.831083333333
Q16008868	353	http://www.wikidata.org/entity/Q16008868	Oratoire san Crescentino	43.38528
Q29015517	353	http://www.wikidata.org/entity/Q29015517	Domschatzkammer Bozen	46.4975
Q55387065	352	http://www.wikidata.org/entity/Q55387065	Q55387065	45.200555555556
Q3670214	351	http://www.wikidata.org/entity/Q3670214	chiesa di San Gennaro	41.28588611
Q3889725	351	http://www.wikidata.org/entity/Q3889725	Palazzo Branda Castiglioni	45.755712
Q16336125	350	http://www.wikidata.org/entity/Q16336125	Mineralogical Museum of Campania	40.662796
Q16337046	350	http://www.wikidata.org/entity/Q16337046	Q16337046	43.05126944
Q3868037	349	http://www.wikidata.org/entity/Q3868037	Museo della contrada di Valdimontone	43.31512
Q16336758	349	http://www.wikidata.org/entity/Q16336758	Mongiana Firearms Factory Museum	38.5131
Q48803518	348	http://www.wikidata.org/entity/Q48803518	Museo archeologico nazionale di Castiglioncello	43.40225
Q55358992	348	http://www.wikidata.org/entity/Q55358992	MARC - Museo Archeologico Cadorino	46.428955
Q3867820	347	http://www.wikidata.org/entity/Q3867820	Museo civico di Treviglio	45.511702
Q16580542	346	http://www.wikidata.org/entity/Q16580542	Medma Archaeological Museum	38.48559
Q21552085	346	http://www.wikidata.org/entity/Q21552085	Museo Civico Aufidenate 'Antonio De Nino'	41.737312
Q86896358	346	http://www.wikidata.org/entity/Q86896358	Q86896358	45.3162232
Q27237664	345	http://www.wikidata.org/entity/Q27237664	Acquapendente city museum	42.7426046
Q3867655	343	http://www.wikidata.org/entity/Q3867655	Museo africano	45.44611111
Q3868231	343	http://www.wikidata.org/entity/Q3868231	Q3868231	43.527419
Q21552267	342	http://www.wikidata.org/entity/Q21552267	Museo etnografico Beniamino Tartaglia	40.98876
Q16268243	341	http://www.wikidata.org/entity/Q16268243	Marino Moretti house museum	44.1992
Q20008271	341	http://www.wikidata.org/entity/Q20008271	Galleria civica di Modena	44.647217
Q55686621	341	http://www.wikidata.org/entity/Q55686621	Q55686621	42.663963
Q106449354	341	http://www.wikidata.org/entity/Q106449354	Q106449354	43.069692107979
Q3867588	340	http://www.wikidata.org/entity/Q3867588	Q3867588	44.2874032
Q3867662	340	http://www.wikidata.org/entity/Q3867662	Civico museo archeologico Iulium Carnicum	46.461838
Q3867653	339	http://www.wikidata.org/entity/Q3867653	Museum Vito Mele	39.79666
Q3868259	339	http://www.wikidata.org/entity/Q3868259	"Pinacoteca ""Mons. Aurelio Marena"""	41.1059
Q3868350	339	http://www.wikidata.org/entity/Q3868350	Museo ebraico Yeshivà Marini	43.547638
Q3867901	338	http://www.wikidata.org/entity/Q3867901	Q3867901	40.49204
Q3867934	338	http://www.wikidata.org/entity/Q3867934	Q3867934	41.902879539909
Q3868208	338	http://www.wikidata.org/entity/Q3868208	Museo Talassografico	40.262505
Q17154436	338	http://www.wikidata.org/entity/Q17154436	Collections of the Ospedale Maggiore	45.460009
Q21552069	338	http://www.wikidata.org/entity/Q21552069	Museo Civico 'Antonio Cordici'	38.03818
Q24938462	338	http://www.wikidata.org/entity/Q24938462	Q24938462	43.121378
Q3868137	337	http://www.wikidata.org/entity/Q3868137	Museo delle cere	41.038503
Q55369183	337	http://www.wikidata.org/entity/Q55369183	Rocca Malatestiana	43.984013
Q20009252	336	http://www.wikidata.org/entity/Q20009252	Museo civico per la preistoria del monte Cetona	42.962907
Q3689619	335	http://www.wikidata.org/entity/Q3689619	Maddalena Alle Caldine	43.836416666667
Q18288681	335	http://www.wikidata.org/entity/Q18288681	Q18288681	45.222447158403
Q3868316	334	http://www.wikidata.org/entity/Q3868316	Diocesan Museum of Sacred Art of San Miniato	43.67962
Q55370878	334	http://www.wikidata.org/entity/Q55370878	Fabbrica della Ruota	45.663452
Q3330410	333	http://www.wikidata.org/entity/Q3330410	Museo del Grano	41.26385
Q3718652	332	http://www.wikidata.org/entity/Q3718652	Ecomuseo del paesaggio di Parabiago	45.557429
Q3867886	332	http://www.wikidata.org/entity/Q3867886	Museo degli Orologi da Torre	41.30796
Q16337205	332	http://www.wikidata.org/entity/Q16337205	Museo archeologico di Portus Scabris	42.890425
Q16268565	330	http://www.wikidata.org/entity/Q16268565	Antonio Santarelli Archaeological Museum	44.220516
Q21552153	330	http://www.wikidata.org/entity/Q21552153	Museo del merletto a tombolo	41.890112
Q3668577	329	http://www.wikidata.org/entity/Q3668577	chiesa del Quercecchio	43.467
Q3735806	329	http://www.wikidata.org/entity/Q3735806	Palazzo di Città	39.218638888889
Q3841323	329	http://www.wikidata.org/entity/Q3841323	MIAAO	45.067913
Q55359838	329	http://www.wikidata.org/entity/Q55359838	Complesso monumentale di San Pietro	37.800392
Q90043761	329	http://www.wikidata.org/entity/Q90043761	Museo del brigantaggio e dell'Unità d'Italia	42.10234
Q3905106	328	http://www.wikidata.org/entity/Q3905106	Pinacoteca civica di Caravaggio	45.497233333333
Q24938111	328	http://www.wikidata.org/entity/Q24938111	Ecomuseo del sale e del mare di Cervia	44.262897
Q48803799	328	http://www.wikidata.org/entity/Q48803799	Museo civico Antonino Olmo	44.64625
Q55351863	328	http://www.wikidata.org/entity/Q55351863	South Tyrolean Wine Museum	46.412914
