Entity	QRank	city	cityLabel	maxPopulation
Q657763	34749	http://www.wikidata.org/entity/Q657763	Chitré	46191.0
Q722827	34742	http://www.wikidata.org/entity/Q722827	Sikasso	213977.0
Q842228	34720	http://www.wikidata.org/entity/Q842228	Sangüesa/Zangoza	4814.0
Q3656	34709	http://www.wikidata.org/entity/Q3656	Buin	96614.0
Q556484	34709	http://www.wikidata.org/entity/Q556484	Międzychód	10288.0
Q523394	34695	http://www.wikidata.org/entity/Q523394	Damme	17639.0
Q855645	34682	http://www.wikidata.org/entity/Q855645	Durazno	34368.0
Q500366	34652	http://www.wikidata.org/entity/Q500366	Ogbomosho	1032000.0
Q1017662	34609	http://www.wikidata.org/entity/Q1017662	Qakh	11415.0
Q755752	34570	http://www.wikidata.org/entity/Q755752	Dessie	187900.0
Q593156	34543	http://www.wikidata.org/entity/Q593156	Farah	54000.0
Q723584	34535	http://www.wikidata.org/entity/Q723584	Talara	103200.0
Q10045	34517	http://www.wikidata.org/entity/Q10045	IJsselstein	33819.0
Q264464	34410	http://www.wikidata.org/entity/Q264464	Guaranda	30755.0
Q742854	34409	http://www.wikidata.org/entity/Q742854	Keuruu	9250.0
Q186935	34407	http://www.wikidata.org/entity/Q186935	Ahuachapán	110511.0
Q695425	34389	http://www.wikidata.org/entity/Q695425	Martos	24363.0
Q1015160	34389	http://www.wikidata.org/entity/Q1015160	Czersk	9997.0
Q249226	34385	http://www.wikidata.org/entity/Q249226	Zangilan	500.0
Q939758	34381	http://www.wikidata.org/entity/Q939758	Kalajoki	12335.0
Q2091673	34348	http://www.wikidata.org/entity/Q2091673	Opatowiec	314.0
Q478031	34262	http://www.wikidata.org/entity/Q478031	Batken	27730.0
Q168905	34126	http://www.wikidata.org/entity/Q168905	Zbąszyń	7209.0
Q2294847	34120	http://www.wikidata.org/entity/Q2294847	Bouskoura	103026.0
Q7856500	34089	http://www.wikidata.org/entity/Q7856500	Turubah	25937.0
Q1120810	34063	http://www.wikidata.org/entity/Q1120810	Durán	295211.0
Q461313	34022	http://www.wikidata.org/entity/Q461313	Burrel	10862.0
Q770309	33948	http://www.wikidata.org/entity/Q770309	Cúa	214823.0
Q1044689	33914	http://www.wikidata.org/entity/Q1044689	Carora	112600.0
Q1693963	33905	http://www.wikidata.org/entity/Q1693963	Rokiškis	11606.0
Q762430	33896	http://www.wikidata.org/entity/Q762430	Hamilton	9974.0
Q2394006	33892	http://www.wikidata.org/entity/Q2394006	Jabrayil	6300.0
Q2588425	33883	http://www.wikidata.org/entity/Q2588425	Rymanów	3634.0
Q209393	33772	http://www.wikidata.org/entity/Q209393	Ghat	22000.0
Q991036	33747	http://www.wikidata.org/entity/Q991036	San Juan Bautista	2089.0
Q1209404	33731	http://www.wikidata.org/entity/Q1209404	Hpa-An	421525.0
Q1368165	33624	http://www.wikidata.org/entity/Q1368165	Esperanza	42082.0
Q1021638	33620	http://www.wikidata.org/entity/Q1021638	Port Mathurin	5929.0
Q778941	33610	http://www.wikidata.org/entity/Q778941	General Escobedo	299364.0
Q270225	33606	http://www.wikidata.org/entity/Q270225	Kindu	172321.0
Q753906	33586	http://www.wikidata.org/entity/Q753906	Atbarah	139768.0
Q995	33573	http://www.wikidata.org/entity/Q995	Appingedam	11721.0
Q13648	33477	http://www.wikidata.org/entity/Q13648	Le Tampon	81943.0
Q1017710	33444	http://www.wikidata.org/entity/Q1017710	Gubadly	5508.0
Q842472	33410	http://www.wikidata.org/entity/Q842472	Florida	33639.0
Q579689	33395	http://www.wikidata.org/entity/Q579689	Morden	9929.0
Q2627209	33388	http://www.wikidata.org/entity/Q2627209	Youssoufia	67628.0
Q2483862	33386	http://www.wikidata.org/entity/Q2483862	Namchi	12190.0
Q1019402	33369	http://www.wikidata.org/entity/Q1019402	Winkler	13745.0
Q995145	33352	http://www.wikidata.org/entity/Q995145	Lipsk	2161.0
Q863058	33341	http://www.wikidata.org/entity/Q863058	Summerside	16001.0
Q366948	33304	http://www.wikidata.org/entity/Q366948	Los Llanos de Aridane	20189.0
Q745906	33264	http://www.wikidata.org/entity/Q745906	Ngaoundéré	189800.0
Q15865	33236	http://www.wikidata.org/entity/Q15865	Domžale	13222.0
Q2561339	33213	http://www.wikidata.org/entity/Q2561339	Gracias	47622.0
Q123160	33200	http://www.wikidata.org/entity/Q123160	Nanyuki	31577.0
Q987786	33198	http://www.wikidata.org/entity/Q987786	Skoczów	13814.0
Q6016	33197	http://www.wikidata.org/entity/Q6016	Kurikka	21734.0
Q1018163	33179	http://www.wikidata.org/entity/Q1018163	Myeik	222056.0
Q1639696	33174	http://www.wikidata.org/entity/Q1639696	Yorkton	16343.0
Q1019452	33157	http://www.wikidata.org/entity/Q1019452	Stykkishólmur	1308.0
Q983871	33094	http://www.wikidata.org/entity/Q983871	Maków Mazowiecki	9173.0
Q20204317	33066	http://www.wikidata.org/entity/Q20204317	Huejotzingo de Nieva	25684.0
Q3742	33036	http://www.wikidata.org/entity/Q3742	Casablanca	21874.0
Q2396956	33034	http://www.wikidata.org/entity/Q2396956	Coxen Hole	41831.0
Q120740	33015	http://www.wikidata.org/entity/Q120740	Lubomierz	1792.0
Q2087489	33015	http://www.wikidata.org/entity/Q2087489	Cotuí	79596.0
Q657744	33003	http://www.wikidata.org/entity/Q657744	Căușeni	20761.0
Q1014554	32985	http://www.wikidata.org/entity/Q1014554	Macas	22398.0
Q179007	32984	http://www.wikidata.org/entity/Q179007	Tucupita	86487.0
Q1333077	32974	http://www.wikidata.org/entity/Q1333077	Skhirat	59775.0
Q1517139	32969	http://www.wikidata.org/entity/Q1517139	Tinaquillo	110000.0
Q732801	32938	http://www.wikidata.org/entity/Q732801	Kalemie	146974.0
Q1807660	32929	http://www.wikidata.org/entity/Q1807660	Mandeville	48317.0
Q135983	32886	http://www.wikidata.org/entity/Q135983	Salto del Guairá	37600.0
Q8693	32837	http://www.wikidata.org/entity/Q8693	Coswig	20512.0
Q1150271	32827	http://www.wikidata.org/entity/Q1150271	Edineț	15520.0
Q959508	32794	http://www.wikidata.org/entity/Q959508	Ciężkowice	2503.0
Q683938	32780	http://www.wikidata.org/entity/Q683938	Nueva Loja	55627.0
Q115465	32766	http://www.wikidata.org/entity/Q115465	Ciego de Ávila	143449.0
Q644663	32748	http://www.wikidata.org/entity/Q644663	Portmore	182153.0
Q893554	32729	http://www.wikidata.org/entity/Q893554	Borgholm	4401.0
Q128139	32709	http://www.wikidata.org/entity/Q128139	Priverno	13735.0
Q1017644	32699	http://www.wikidata.org/entity/Q1017644	Chaman	107660.0
Q335446	32698	http://www.wikidata.org/entity/Q335446	Dębno	13291.0
Q286554	32646	http://www.wikidata.org/entity/Q286554	Elektrėnai	11753.0
Q114093	32632	http://www.wikidata.org/entity/Q114093	Stryków	3458.0
Q654169	32569	http://www.wikidata.org/entity/Q654169	Penonomé, Coclé	21748.0
Q659042	32532	http://www.wikidata.org/entity/Q659042	Korydallos	61248.0
Q336375	32506	http://www.wikidata.org/entity/Q336375	Ropczyce	15815.0
Q247128	32489	http://www.wikidata.org/entity/Q247128	Ulvila	13237.0
Q939701	32475	http://www.wikidata.org/entity/Q939701	Orimattila	16221.0
Q3322678	32472	http://www.wikidata.org/entity/Q3322678	Huaquillas	56021.0
Q986089	32461	http://www.wikidata.org/entity/Q986089	Cascante	4050.0
Q599897	32431	http://www.wikidata.org/entity/Q599897	Boujdour	42651.0
Q530644	32425	http://www.wikidata.org/entity/Q530644	Naxos (city)	7070.0
Q994105	32424	http://www.wikidata.org/entity/Q994105	Kontagora	322163.0
Q2520086	32414	http://www.wikidata.org/entity/Q2520086	Laboulaye	20534.0
Q137863	32413	http://www.wikidata.org/entity/Q137863	Švenčionys	4480.0
Q2001490	32360	http://www.wikidata.org/entity/Q2001490	Rosmalen	31219.0
Q844878	32348	http://www.wikidata.org/entity/Q844878	Bo	233684.0
Q999654	32335	http://www.wikidata.org/entity/Q999654	North Battleford	13888.0
Q216902	32323	http://www.wikidata.org/entity/Q216902	Kabwe	299206.0
Q1179844	32295	http://www.wikidata.org/entity/Q1179844	Pınarbaşı	26911.0
Q467632	32289	http://www.wikidata.org/entity/Q467632	Gardēz	70000.0
Q833946	32277	http://www.wikidata.org/entity/Q833946	Nueva Gerona	45577.0
Q664156	32258	http://www.wikidata.org/entity/Q664156	Paso de los Toros	12985.0
Q923541	32256	http://www.wikidata.org/entity/Q923541	Puerto Deseado	14183.0
Q1999000	32241	http://www.wikidata.org/entity/Q1999000	Uyo	429900.0
Q735765	32152	http://www.wikidata.org/entity/Q735765	Vallegrande	16837.0
Q162782	32136	http://www.wikidata.org/entity/Q162782	Port Antonio	14816.0
Q377396	32130	http://www.wikidata.org/entity/Q377396	Samundri	73911.0
Q4418748	32074	http://www.wikidata.org/entity/Q4418748	Sidi Bennour	55815.0
Q2997217	32052	http://www.wikidata.org/entity/Q2997217	Buston, Ghafurov	29800.0
Q1017651	32049	http://www.wikidata.org/entity/Q1017651	Chiniot	477781.0
Q372075	32020	http://www.wikidata.org/entity/Q372075	Raisio	24290.0
Q991924	31911	http://www.wikidata.org/entity/Q991924	Chęciny	4364.0
Q2224587	31906	http://www.wikidata.org/entity/Q2224587	José C. Paz	216637.0
Q1641083	31900	http://www.wikidata.org/entity/Q1641083	Murray Bridge	15043.0
Q149111	31833	http://www.wikidata.org/entity/Q149111	Lubsko	13240.0
Q1540498	31783	http://www.wikidata.org/entity/Q1540498	Matale	36451.0
Q2019727	31778	http://www.wikidata.org/entity/Q2019727	Briceni	7314.0
Q749623	31759	http://www.wikidata.org/entity/Q749623	Adrogué	28265.0
Q1688290	31675	http://www.wikidata.org/entity/Q1688290	Esik	36715.0
Q827047	31669	http://www.wikidata.org/entity/Q827047	Berovo	5850.0
Q2088349	31632	http://www.wikidata.org/entity/Q2088349	Aïn Beïda	116064.0
Q740499	31610	http://www.wikidata.org/entity/Q740499	Bishoftu	99928.0
Q335769	31586	http://www.wikidata.org/entity/Q335769	Kafr el-Dawwar	262748.0
Q1018239	31573	http://www.wikidata.org/entity/Q1018239	Selkirk	10504.0
Q220049	31561	http://www.wikidata.org/entity/Q220049	Malakal	147450.0
Q557906	31540	http://www.wikidata.org/entity/Q557906	Ruciane-Nida	4186.0
Q954143	31512	http://www.wikidata.org/entity/Q954143	Cedynia	1472.0
Q1000839	31511	http://www.wikidata.org/entity/Q1000839	Ordubad	10372.0
Q297060	31433	http://www.wikidata.org/entity/Q297060	Ölgii	28496.0
Q830390	31372	http://www.wikidata.org/entity/Q830390	Treinta y Tres	25477.0
Q2231235	31317	http://www.wikidata.org/entity/Q2231235	Shaqlawa	25000.0
Q5981	31261	http://www.wikidata.org/entity/Q5981	Alavus	12044.0
Q2235493	31253	http://www.wikidata.org/entity/Q2235493	Myronivka	11478.0
Q845717	31143	http://www.wikidata.org/entity/Q845717	Garissa	65881.0
Q947069	31106	http://www.wikidata.org/entity/Q947069	Le Lamentin	39641.0
Q601142	31104	http://www.wikidata.org/entity/Q601142	Masvingo	1638528.0
Q2003745	31072	http://www.wikidata.org/entity/Q2003745	Nowshera	118594.0
Q477955	31042	http://www.wikidata.org/entity/Q477955	Mszczonów	6246.0
Q770447	30999	http://www.wikidata.org/entity/Q770447	Tissemsilt	75197.0
Q983896	30919	http://www.wikidata.org/entity/Q983896	Alwernia	3306.0
Q1010960	30892	http://www.wikidata.org/entity/Q1010960	Gardabani	17176.0
Q993149	30862	http://www.wikidata.org/entity/Q993149	Otjiwarongo	28249.0
Q18768	30853	http://www.wikidata.org/entity/Q18768	Laç	17086.0
Q855724	30846	http://www.wikidata.org/entity/Q855724	Kampong Cham	118242.0
Q5763389	30845	http://www.wikidata.org/entity/Q5763389	Puerto López	12598.0
Q1280869	30843	http://www.wikidata.org/entity/Q1280869	Szczucin	4149.0
Q868205	30842	http://www.wikidata.org/entity/Q868205	Minas	38446.0
Q1703483	30824	http://www.wikidata.org/entity/Q1703483	Saran	42058.0
Q2370892	30816	http://www.wikidata.org/entity/Q2370892	Funes	23520.0
Q954300	30812	http://www.wikidata.org/entity/Q954300	Santa Rosa de Copán	61083.0
Q1969407	30783	http://www.wikidata.org/entity/Q1969407	Dajabón	62046.0
Q2305836	30770	http://www.wikidata.org/entity/Q2305836	Swan Hill	11186.0
Q221914	30747	http://www.wikidata.org/entity/Q221914	Moçâmedes	255000.0
Q661548	30731	http://www.wikidata.org/entity/Q661548	Weitra	2693.0
Q164023	30701	http://www.wikidata.org/entity/Q164023	Nowe	5579.0
Q311199	30700	http://www.wikidata.org/entity/Q311199	Al Qadarif	354927.0
Q1002144	30677	http://www.wikidata.org/entity/Q1002144	Southport	36786.0
Q895407	30657	http://www.wikidata.org/entity/Q895407	Bowen	11205.0
Q345243	30656	http://www.wikidata.org/entity/Q345243	Łapy	14790.0
Q1004298	30639	http://www.wikidata.org/entity/Q1004298	Kalvarija	4025.0
Q1002286	30593	http://www.wikidata.org/entity/Q1002286	Donji Milanovac	2410.0
Q2608258	30574	http://www.wikidata.org/entity/Q2608258	Vordingborg	11747.0
Q15876	30560	http://www.wikidata.org/entity/Q15876	Ilirska Bistrica	4323.0
Q456577	30556	http://www.wikidata.org/entity/Q456577	Inhambane	63837.0
Q124919	30551	http://www.wikidata.org/entity/Q124919	Kiuruvesi	7597.0
Q432397	30530	http://www.wikidata.org/entity/Q432397	Narsaq	1346.0
Q604251	30530	http://www.wikidata.org/entity/Q604251	Nowy Dwór Gdański	9618.0
Q651744	30520	http://www.wikidata.org/entity/Q651744	Sandvika	115543.0
Q950924	30508	http://www.wikidata.org/entity/Q950924	Samalut	91475.0
Q1009509	30492	http://www.wikidata.org/entity/Q1009509	Colac	9048.0
Q2290501	30481	http://www.wikidata.org/entity/Q2290501	Chalatenango	29271.0
Q1780350	30473	http://www.wikidata.org/entity/Q1780350	Faridkot	87695.0
Q939727	30465	http://www.wikidata.org/entity/Q939727	Somero	8919.0
Q718108	30463	http://www.wikidata.org/entity/Q718108	Arys	40707.0
Q2717832	30443	http://www.wikidata.org/entity/Q2717832	Spata	9198.0
Q956966	30415	http://www.wikidata.org/entity/Q956966	Lagodekhi	5918.0
Q1897488	30407	http://www.wikidata.org/entity/Q1897488	Anaco	162704.0
Q499318	30404	http://www.wikidata.org/entity/Q499318	Prienai	8894.0
Q718038	30391	http://www.wikidata.org/entity/Q718038	Sulęcin	9978.0
Q994585	30368	http://www.wikidata.org/entity/Q994585	Skwierzyna	9272.0
Q58349	30359	http://www.wikidata.org/entity/Q58349	General Pico	57669.0
Q855976	30354	http://www.wikidata.org/entity/Q855976	Białobrzegi	6615.0
Q1007719	30343	http://www.wikidata.org/entity/Q1007719	Kisii	112417.0
Q985458	30325	http://www.wikidata.org/entity/Q985458	Nivala	10876.0
Q1017183	30258	http://www.wikidata.org/entity/Q1017183	Erigavo	41000.0
Q990573	30178	http://www.wikidata.org/entity/Q990573	Pyhäjärvi	5337.0
Q1222265	30178	http://www.wikidata.org/entity/Q1222265	Bragado	33222.0
Q1525330	30159	http://www.wikidata.org/entity/Q1525330	Etah	145601.0
Q71037	30118	http://www.wikidata.org/entity/Q71037	Hasan Abdal	50044.0
Q1072833	30104	http://www.wikidata.org/entity/Q1072833	Chilecito	33724.0
Q991318	30025	http://www.wikidata.org/entity/Q991318	Radoviš	16223.0
Q1023359	29979	http://www.wikidata.org/entity/Q1023359	Jalapa	192676.0
Q1008456	29969	http://www.wikidata.org/entity/Q1008456	Puerto Cabezas	66169.0
Q4064121	29960	http://www.wikidata.org/entity/Q4064121	Amecameca de Juárez	31687.0
Q148956	29931	http://www.wikidata.org/entity/Q148956	Biała Rawska	3124.0
Q18774	29897	http://www.wikidata.org/entity/Q18774	Kuçovë	12654.0
Q3123278	29892	http://www.wikidata.org/entity/Q3123278	General Villamil	48156.0
Q995718	29876	http://www.wikidata.org/entity/Q995718	San Carlos	120000.0
Q938820	29818	http://www.wikidata.org/entity/Q938820	Virrat	6844.0
Q12211943	29813	http://www.wikidata.org/entity/Q12211943	New Damietta	27028.0
Q2304483	29783	http://www.wikidata.org/entity/Q2304483	Urubamba	2700.0
Q20835	29773	http://www.wikidata.org/entity/Q20835	Hørsholm	47489.0
Q638509	29675	http://www.wikidata.org/entity/Q638509	Chimoio	238976.0
Q1018868	29674	http://www.wikidata.org/entity/Q1018868	Zhitikara	34736.0
Q161893	29672	http://www.wikidata.org/entity/Q161893	Żukowo	6652.0
Q1018701	29544	http://www.wikidata.org/entity/Q1018701	Thakhèk	70000.0
Q615470	29516	http://www.wikidata.org/entity/Q615470	Las Piedras	71268.0
Q803960	29419	http://www.wikidata.org/entity/Q803960	Bairnsdale	13734.0
Q345389	29403	http://www.wikidata.org/entity/Q345389	Łochów	6689.0
Q986207	29392	http://www.wikidata.org/entity/Q986207	Carrefour	511345.0
Q1019470	29381	http://www.wikidata.org/entity/Q1019470	Skive	20176.0
Q15917	29324	http://www.wikidata.org/entity/Q15917	Slovenska Bistrica	8219.0
Q935454	29298	http://www.wikidata.org/entity/Q935454	Qift	22063.0
Q403929	29209	http://www.wikidata.org/entity/Q403929	Koluszki	12396.0
Q1018271	29195	http://www.wikidata.org/entity/Q1018271	Estevan	11483.0
Q2378055	29148	http://www.wikidata.org/entity/Q2378055	Zhetisay	36494.0
Q1034159	29142	http://www.wikidata.org/entity/Q1034159	Harstad	21070.0
Q844914	29130	http://www.wikidata.org/entity/Q844914	Mercedes	41974.0
Q1896205	29126	http://www.wikidata.org/entity/Q1896205	Tell Abyad	14825.0
Q935847	29124	http://www.wikidata.org/entity/Q935847	Viitasaari	6411.0
Q985646	29105	http://www.wikidata.org/entity/Q985646	Frampol	1361.0
Q991819	29096	http://www.wikidata.org/entity/Q991819	Kock	2976.0
Q6172	29070	http://www.wikidata.org/entity/Q6172	Ähtäri	6068.0
Q1051750	29065	http://www.wikidata.org/entity/Q1051750	Pilzno	4931.0
Q847691	29052	http://www.wikidata.org/entity/Q847691	Maniitsoq	2534.0
Q12241857	29049	http://www.wikidata.org/entity/Q12241857	Madinat Zayed	29095.0
Q2422345	29023	http://www.wikidata.org/entity/Q2422345	Hīt	66700.0
Q1906323	29000	http://www.wikidata.org/entity/Q1906323	Wolbrom	8361.0
Q1243772	28997	http://www.wikidata.org/entity/Q1243772	Samannud	57177.0
Q847715	28948	http://www.wikidata.org/entity/Q847715	Joniškis	8466.0
Q1780577	28887	http://www.wikidata.org/entity/Q1780577	Førde	10339.0
Q176086	28825	http://www.wikidata.org/entity/Q176086	Derik	61830.0
Q864100	28771	http://www.wikidata.org/entity/Q864100	Katima Mulilo	28699.0
Q567827	28761	http://www.wikidata.org/entity/Q567827	Ozimek	8211.0
Q2561304	28730	http://www.wikidata.org/entity/Q2561304	La Esperanza	11631.0
Q837035	28686	http://www.wikidata.org/entity/Q837035	Totonicapán	118960.0
Q231167	28671	http://www.wikidata.org/entity/Q231167	Zuwara	80310.0
Q1894082	28668	http://www.wikidata.org/entity/Q1894082	San Antonio Oeste	16265.0
Q324971	28651	http://www.wikidata.org/entity/Q324971	Dąbrowa Tarnowska	11549.0
Q369699	28576	http://www.wikidata.org/entity/Q369699	Olsztyn	2498.0
Q301627	28573	http://www.wikidata.org/entity/Q301627	Muzaffargarh	163268.0
Q988169	28543	http://www.wikidata.org/entity/Q988169	Prabuty	8289.0
Q481427	28542	http://www.wikidata.org/entity/Q481427	Amoudah	47580.0
Q545767	28535	http://www.wikidata.org/entity/Q545767	Paamiut	1308.0
Q999623	28508	http://www.wikidata.org/entity/Q999623	Krasnobród	3013.0
Q658230	28505	http://www.wikidata.org/entity/Q658230	Kelmė	7512.0
Q1922307	28494	http://www.wikidata.org/entity/Q1922307	Ryki	9229.0
Q1251249	28490	http://www.wikidata.org/entity/Q1251249	Vehari	128034.0
Q1152298	28474	http://www.wikidata.org/entity/Q1152298	Kilombo	80000.0
Q611297	28384	http://www.wikidata.org/entity/Q611297	Koronowo	10974.0
Q1019424	28379	http://www.wikidata.org/entity/Q1019424	Rufisque	221066.0
Q957530	28366	http://www.wikidata.org/entity/Q957530	Molėtai	5783.0
Q250733	28353	http://www.wikidata.org/entity/Q250733	Wa	107214.0
Q822196	28351	http://www.wikidata.org/entity/Q822196	Bernal	109914.0
Q149155	28295	http://www.wikidata.org/entity/Q149155	Semenivka	8052.0
Q474669	28291	http://www.wikidata.org/entity/Q474669	Sachkhere	7842.0
Q1406641	28289	http://www.wikidata.org/entity/Q1406641	Kazimierza Wielka	5212.0
Q13077	28233	http://www.wikidata.org/entity/Q13077	Hualpén	91773.0
Q310895	28226	http://www.wikidata.org/entity/Q310895	Mayadin	48922.0
Q2665241	28213	http://www.wikidata.org/entity/Q2665241	Swabi	115018.0
Q994114	28208	http://www.wikidata.org/entity/Q994114	Yola	392854.0
Q793377	28164	http://www.wikidata.org/entity/Q793377	Ayvacık, Çanakkale	33568.0
Q2602785	28159	http://www.wikidata.org/entity/Q2602785	San Antonio del Táchira	61630.0
Q631087	28144	http://www.wikidata.org/entity/Q631087	Layyah	90969.0
Q1025701	28112	http://www.wikidata.org/entity/Q1025701	Hveragerðisbær	3196.0
Q1005414	28097	http://www.wikidata.org/entity/Q1005414	Strzelno	5389.0
Q1853969	28068	http://www.wikidata.org/entity/Q1853969	San Vicente de Cañete	25829.0
Q1003112	28066	http://www.wikidata.org/entity/Q1003112	Niemodlin	6068.0
Q774352	28062	http://www.wikidata.org/entity/Q774352	Bolków	4748.0
Q936101	28049	http://www.wikidata.org/entity/Q936101	Oborniki Śląskie	9101.0
Q1005403	27970	http://www.wikidata.org/entity/Q1005403	Lubawka	5722.0
Q1015796	27962	http://www.wikidata.org/entity/Q1015796	Victor Harbor	4520.0
Q24231	27952	http://www.wikidata.org/entity/Q24231	Nakskov	16639.0
Q1025309	27952	http://www.wikidata.org/entity/Q1025309	Głogów Małopolski	10232.0
Q1360304	27937	http://www.wikidata.org/entity/Q1360304	Monywa	207489.0
Q1530936	27922	http://www.wikidata.org/entity/Q1530936	Siddharthanagar	63483.0
Q166002	27914	http://www.wikidata.org/entity/Q166002	Upper Hutt	44300.0
Q1404020	27896	http://www.wikidata.org/entity/Q1404020	Ras Gharib	100000.0
Q11043	27893	http://www.wikidata.org/entity/Q11043	Wiehl	25314.0
Q31594	27888	http://www.wikidata.org/entity/Q31594	Ar Ramtha	155693.0
Q992920	27835	http://www.wikidata.org/entity/Q992920	Kąty Wrocławskie	7176.0
Q18772	27829	http://www.wikidata.org/entity/Q18772	Librazhd	6937.0
Q999572	27783	http://www.wikidata.org/entity/Q999572	Nueva Helvecia	10630.0
Q1897640	27738	http://www.wikidata.org/entity/Q1897640	Zwoleń	7417.0
Q995839	27718	http://www.wikidata.org/entity/Q995839	Międzylesie	2481.0
Q135970	27705	http://www.wikidata.org/entity/Q135970	Pilar	32810.0
Q374013	27662	http://www.wikidata.org/entity/Q374013	Villa Dolores	29854.0
Q399316	27651	http://www.wikidata.org/entity/Q399316	Gweru	141260.0
Q272362	27642	http://www.wikidata.org/entity/Q272362	Çaldıran	63013.0
Q324903	27635	http://www.wikidata.org/entity/Q324903	Poddębice	6985.0
Q648709	27611	http://www.wikidata.org/entity/Q648709	Tursunzoda	46700.0
Q1203781	27557	http://www.wikidata.org/entity/Q1203781	Lethem	3000.0
Q737984	27540	http://www.wikidata.org/entity/Q737984	Przedbórz	3313.0
Q1012868	27522	http://www.wikidata.org/entity/Q1012868	Vulcănești	12185.0
Q988663	27515	http://www.wikidata.org/entity/Q988663	Kłodawa	6074.0
Q2427450	27508	http://www.wikidata.org/entity/Q2427450	Hashtpar	54178.0
Q999384	27461	http://www.wikidata.org/entity/Q999384	Kietrz	5638.0
Q50968	27450	http://www.wikidata.org/entity/Q50968	Mosina	14511.0
Q14903	27412	http://www.wikidata.org/entity/Q14903	Voerde	36196.0
Q973781	27410	http://www.wikidata.org/entity/Q973781	Melissa	13901.0
Q1757609	27391	http://www.wikidata.org/entity/Q1757609	Rivas	41080.0
Q1018092	27302	http://www.wikidata.org/entity/Q1018092	Usulután	73064.0
Q1018160	27299	http://www.wikidata.org/entity/Q1018160	Khachmaz	39900.0
Q164954	27289	http://www.wikidata.org/entity/Q164954	Negotino	12488.0
Q988179	27265	http://www.wikidata.org/entity/Q988179	Gryfów Śląski	6386.0
Q393220	27255	http://www.wikidata.org/entity/Q393220	Żuromin	8592.0
Q953490	27230	http://www.wikidata.org/entity/Q953490	Ciudad Ojeda	122124.0
Q302912	27203	http://www.wikidata.org/entity/Q302912	Kakamega	91778.0
Q613913	27198	http://www.wikidata.org/entity/Q613913	Al Aaroui	47599.0
Q161912	27193	http://www.wikidata.org/entity/Q161912	Solec Kujawski	15458.0
Q2021260	27181	http://www.wikidata.org/entity/Q2021260	Camenca	8871.0
Q1025805	27173	http://www.wikidata.org/entity/Q1025805	Grigoriopol	9381.0
Q132189	27129	http://www.wikidata.org/entity/Q132189	Saint-Marc	160181.0
Q1906256	27126	http://www.wikidata.org/entity/Q1906256	Opole Lubelskie	8135.0
Q953081	27100	http://www.wikidata.org/entity/Q953081	Orivesi	9408.0
Q5980	27084	http://www.wikidata.org/entity/Q5980	Alajärvi	10006.0
Q988658	27067	http://www.wikidata.org/entity/Q988658	Połaniec	7702.0
Q867102	27056	http://www.wikidata.org/entity/Q867102	Gharyan	187854.0
Q911020	27037	http://www.wikidata.org/entity/Q911020	Mońki	9675.0
Q2447267	27037	http://www.wikidata.org/entity/Q2447267	Salvatierra	37203.0
Q333074	27014	http://www.wikidata.org/entity/Q333074	Moundou	142462.0
Q1860785	26990	http://www.wikidata.org/entity/Q1860785	Villa Tunari	71386.0
Q581187	26979	http://www.wikidata.org/entity/Q581187	Bucak	64943.0
Q2654603	26938	http://www.wikidata.org/entity/Q2654603	Chajarí	60000.0
Q244230	26902	http://www.wikidata.org/entity/Q244230	Bani Walid	50824.0
Q2420477	26868	http://www.wikidata.org/entity/Q2420477	La Unión	34045.0
Q456842	26858	http://www.wikidata.org/entity/Q456842	Ambrolauri	2015.0
Q953070	26857	http://www.wikidata.org/entity/Q953070	Parkano	6766.0
Q1756617	26830	http://www.wikidata.org/entity/Q1756617	Tongi	476350.0
Q2576041	26820	http://www.wikidata.org/entity/Q2576041	Tuni	254425.0
Q1017208	26816	http://www.wikidata.org/entity/Q1017208	Burzaco	98859.0
Q830631	26773	http://www.wikidata.org/entity/Q830631	Gisenyi	53603.0
Q200999	26767	http://www.wikidata.org/entity/Q200999	Victoria	34890.0
Q945484	26767	http://www.wikidata.org/entity/Q945484	Pasvalys	6411.0
Q324888	26762	http://www.wikidata.org/entity/Q324888	Sępólno Krajeńskie	8914.0
Q717399	26739	http://www.wikidata.org/entity/Q717399	Strzelce Krajeńskie	9912.0
Q941844	26716	http://www.wikidata.org/entity/Q941844	Grodków	8210.0
Q52850	26710	http://www.wikidata.org/entity/Q52850	Kostrzyn	9809.0
Q956932	26661	http://www.wikidata.org/entity/Q956932	Sagarejo	10871.0
Q835843	26656	http://www.wikidata.org/entity/Q835843	Varėna	8042.0
Q259636	26604	http://www.wikidata.org/entity/Q259636	Suonenjoki	6891.0
Q1094372	26581	http://www.wikidata.org/entity/Q1094372	San Vicente	53213.0
Q2964558	26525	http://www.wikidata.org/entity/Q2964558	Chota	54611.0
Q989863	26502	http://www.wikidata.org/entity/Q989863	Tolkmicko	2464.0
Q12185628	26499	http://www.wikidata.org/entity/Q12185628	Al-Jamāliyah	38908.0
Q3753	26492	http://www.wikidata.org/entity/Q3753	Cañete	34537.0
Q2094682	26472	http://www.wikidata.org/entity/Q2094682	Tucacas	13901.0
Q1004295	26464	http://www.wikidata.org/entity/Q1004295	Kybartai	4015.0
Q1250083	26436	http://www.wikidata.org/entity/Q1250083	Burewala	203454.0
Q1905080	26431	http://www.wikidata.org/entity/Q1905080	Victoria	30623.0
